fecha,allsky_sfc_sw_dwn,clrsky_sfc_sw_dwn,t2m
2012-08-27,3.6982,7.2036,25.31
2012-08-28,4.7249,7.2413,25.68
2012-08-29,5.0724,7.0709,25.4
2012-08-30,4.6102,7.141,25.99
2012-08-31,4.397,7.2266,25.02
2012-09-01,5.0035,7.2055,25.55
2012-09-02,5.0482,7.283,25.35
2012-09-03,5.1977,7.1419,24.47
2012-09-04,5.1528,7.2518,24.99
2012-09-05,4.7731,7.3258,24.69
2012-09-06,5.4403,7.4417,25.72
2012-09-07,4.4424,7.3246,25.16
2012-09-08,4.8586,7.3908,24.14
2012-09-09,4.7237,7.343,25.29
2012-09-10,5.2411,7.3661,25.47
2012-09-11,5.1427,7.2605,25.25
2012-09-12,3.0929,7.0493,25.25
2012-09-13,3.576,7.1112,24.58
2012-09-14,4.8833,7.0342,25.52
2012-09-15,4.5912,7.0978,25.21
2012-09-16,4.5686,7.0637,25.27
2012-09-17,3.1886,7.151,25.03
2012-09-18,5.1542,7.0932,24.22
2012-09-19,4.8139,7.2158,24.52
2012-09-20,4.9313,7.2722,25.6
2012-09-21,4.2242,7.2494,25.31
2012-09-22,4.4906,7.4359,24.44
2012-09-23,3.9576,7.2475,24.98
2012-09-24,2.1869,7.097,24.58
2012-09-25,3.6986,6.919,24.03
2012-09-26,3.955,7.2151,25.1
2012-09-27,4.5917,7.2036,25.11
2012-09-28,4.3406,6.9838,25.06
2012-09-29,3.6886,6.7452,24.89
2012-09-30,3.8856,7.1186,24.73
2012-10-01,4.0814,6.8124,24.95
2012-10-02,4.5218,7.0147,25.45
2012-10-03,5.2752,7.1834,24.71
2012-10-04,3.689,7.0397,25.06
2012-10-05,4.9063,6.9365,24.95
2012-10-06,4.2571,6.8587,25.01
2012-10-07,4.644,7.0171,25.34
2012-10-08,4.481,7.1822,25.23
2012-10-09,4.1868,7.0306,24.84
2012-10-10,3.7915,7.1712,25.05
2012-10-11,5.8334,7.0061,25.04
2012-10-12,5.1984,6.8825,25.17
2012-10-13,5.0136,6.7637,25.38
2012-10-14,4.4995,7.0752,24.96
2012-10-15,4.4906,7.122,24.62
2012-10-16,4.4362,7.1059,24.03
2012-10-17,5.4161,7.0922,23.67
2012-10-18,3.0984,7.2425,23.61
2012-10-19,5.4722,7.0632,24.31
2012-10-20,5.6021,7.0853,25.3
2012-10-21,5.7936,7.0615,24.78
2012-10-22,6.036,7.1755,24.39
2012-10-23,3.8134,6.979,24.31
2012-10-24,4.1832,7.0301,24.53
2012-10-25,5.6038,6.9276,24.49
2012-10-26,4.8972,6.8232,24.3
2012-10-27,4.0718,6.9079,25.33
2012-10-28,4.5823,6.8491,25.07
2012-10-29,3.9058,6.7958,24.16
2012-10-30,4.3632,6.5006,23.99
2012-10-31,3.9298,6.797,23.62
2012-11-01,4.6721,6.7001,23.94
2012-11-02,4.6985,6.5952,24.75
2012-11-03,4.331,6.6698,25.23
2012-11-04,4.3562,6.6461,25.76
2012-11-05,4.4743,6.6197,24.59
2012-11-06,4.2398,6.5741,25.09
2012-11-07,4.4045,6.647,25.31
2012-11-08,4.4652,6.6026,25.3
2012-11-09,3.7987,6.6619,25.36
2012-11-10,3.9401,6.497,25.6
2012-11-11,3.3818,6.5477,25.33
2012-11-12,4.098,6.5626,25.36
2012-11-13,4.3493,6.4255,25.66
2012-11-14,4.0558,6.432,25.57
2012-11-15,3.6768,6.4034,24.87
2012-11-16,4.6574,6.4126,25.09
2012-11-17,4.7222,6.4829,25.1
2012-11-18,3.877,6.3521,25.06
2012-11-19,4.7765,6.4054,25.37
2012-11-20,3.8998,6.455,25.57
2012-11-21,2.2202,6.4838,24.93
2012-11-22,3.4445,6.4711,24.22
2012-11-23,4.225,6.3017,25.02
2012-11-24,3.9247,6.2388,24.6
2012-11-25,3.6331,6.475,25.77
2012-11-26,4.0795,6.2856,25.96
2012-11-27,4.4789,6.2765,25.58
2012-11-28,4.1762,6.294,25.73
2012-11-29,3.7236,6.3134,24.57
2012-11-30,4.1587,6.2338,24.48
2012-12-01,4.4395,6.1927,24.42
2012-12-02,3.8405,6.2604,24.63
2012-12-03,5.0791,6.294,24.54
2012-12-04,5.123,6.227,24.6
2012-12-05,4.6934,6.1901,24.75
2012-12-06,4.5422,6.2861,24.42
2012-12-07,4.0145,6.2446,24.94
2012-12-08,3.5633,6.1555,25.6
2012-12-09,3.9811,6.1894,26.35
2012-12-10,3.9778,6.2196,26.25
2012-12-11,3.168,6.2899,24.74
2012-12-12,3.617,6.0461,25.08
2012-12-13,3.5386,6.037,24.68
2012-12-14,4.3001,6.1082,24.94
2012-12-15,4.8394,6.2146,24.0
2012-12-16,4.8019,6.2518,25.2
2012-12-17,4.2506,6.085,25.26
2012-12-18,3.8546,6.0996,25.32
2012-12-19,3.497,5.9088,25.27
2012-12-20,3.5474,6.1999,25.22
2012-12-21,3.63,6.1716,24.8
2012-12-22,3.3269,6.1601,24.18
2012-12-23,4.0754,5.971,25.47
2012-12-24,3.1202,6.0761,25.28
2012-12-25,3.7862,6.222,25.53
2012-12-26,3.671,6.1075,25.82
2012-12-27,3.4442,6.2755,25.82
2012-12-28,3.9722,6.294,25.13
2012-12-29,3.091,6.4142,25.59
2012-12-30,3.781,6.1382,26.24
2012-12-31,3.8914,6.2573,26.31
2013-01-01,4.2946,6.3168,25.34
2013-01-02,3.7015,6.3329,25.69
2013-01-03,4.1201,6.3362,26.22
2013-01-04,4.2271,6.3067,26.47
2013-01-05,4.7479,6.2623,26.24
2013-01-06,5.4696,6.4394,25.97
2013-01-07,5.1787,6.4397,26.08
2013-01-08,5.2358,6.4788,26.33
2013-01-09,5.2382,6.4025,26.61
2013-01-10,4.7839,6.3518,26.35
2013-01-11,4.4926,6.3893,25.25
2013-01-12,5.0791,6.3787,25.36
2013-01-13,4.1506,6.1154,25.35
2013-01-14,5.087,6.2054,25.37
2013-01-15,4.5494,6.2294,25.32
2013-01-16,4.1407,6.1284,24.99
2013-01-17,3.8854,6.0586,24.95
2013-01-18,4.3644,6.2124,24.81
2013-01-19,3.6883,6.0701,24.88
2013-01-20,3.5426,6.096,25.24
2013-01-21,3.2638,5.9626,25.52
2013-01-22,3.293,6.0871,25.48
2013-01-23,3.0684,5.9681,25.59
2013-01-24,3.4349,5.94,25.66
2013-01-25,3.3742,5.988,25.51
2013-01-26,3.9228,6.2662,25.82
2013-01-27,3.6569,6.4466,25.99
2013-01-28,3.4946,6.4973,26.27
2013-01-29,3.7529,6.2962,26.39
2013-01-30,3.354,6.433,26.39
2013-01-31,4.104,6.2042,26.4
2013-02-01,2.8474,6.2107,25.75
2013-02-02,2.178,6.343,24.89
2013-02-03,2.7158,6.4224,25.12
2013-02-04,3.2213,6.197,24.89
2013-02-05,2.9407,5.9731,24.8
2013-02-06,3.0794,6.3134,24.89
2013-02-07,2.8272,6.5266,24.41
2013-02-08,3.1469,6.6026,24.63
2013-02-09,5.0018,6.4013,25.13
2013-02-10,4.0826,6.5616,24.44
2013-02-11,4.7647,6.5597,25.69
2013-02-12,4.8468,6.6358,25.98
2013-02-13,5.37,6.9199,25.21
2013-02-14,4.3178,6.6852,25.24
2013-02-15,4.7534,6.8215,25.59
2013-02-16,3.3346,6.4277,25.97
2013-02-17,3.5688,6.4421,24.92
2013-02-18,3.6636,6.6425,25.89
2013-02-19,4.5346,6.8417,26.51
2013-02-20,5.0462,6.8038,27.12
2013-02-21,4.5113,6.7061,27.21
2013-02-22,4.3598,6.5333,27.75
2013-02-23,3.3895,6.6406,27.07
2013-02-24,2.909,6.5902,27.11
2013-02-25,4.3541,6.7661,27.85
2013-02-26,3.7397,6.8227,27.51
2013-02-27,3.9922,6.8278,26.54
2013-02-28,2.8805,6.7138,24.93
2013-03-01,2.9244,6.8395,25.34
2013-03-02,3.8232,7.0277,24.79
2013-03-03,2.4535,6.9598,24.5
2013-03-04,4.1321,6.7162,24.85
2013-03-05,3.7495,6.8554,25.72
2013-03-06,3.8467,6.6708,26.52
2013-03-07,4.2101,6.4848,26.03
2013-03-08,3.7471,6.7111,26.97
2013-03-09,3.2057,6.721,26.59
2013-03-10,2.9129,6.5815,26.39
2013-03-11,3.4032,6.827,26.54
2013-03-12,3.3715,6.8261,26.18
2013-03-13,2.9028,6.6238,25.11
2013-03-14,2.2745,6.8263,25.61
2013-03-15,3.1973,6.93,24.87
2013-03-16,3.5916,7.0145,25.21
2013-03-17,3.8292,6.774,24.81
2013-03-18,4.327,6.9254,25.67
2013-03-19,4.5401,6.9247,24.85
2013-03-20,3.8959,7.0786,25.33
2013-03-21,3.2669,6.9631,24.47
2013-03-22,4.4614,6.7603,24.89
2013-03-23,4.2158,6.9185,25.84
2013-03-24,4.2101,7.1189,26.29
2013-03-25,3.0653,6.9487,25.08
2013-03-26,4.3008,6.7982,25.38
2013-03-27,3.8935,7.0241,25.36
2013-03-28,3.7987,6.9526,24.74
2013-03-29,4.2307,6.9269,24.95
2013-03-30,4.0229,7.1362,26.75
2013-03-31,5.1024,7.1525,26.02
2013-04-01,3.5059,6.9862,26.87
2013-04-02,3.0643,7.1292,25.75
2013-04-03,4.4117,7.0714,26.29
2013-04-04,4.5821,6.9005,26.47
2013-04-05,4.0644,6.8232,25.29
2013-04-06,3.3917,6.7358,25.83
2013-04-07,3.4975,6.919,25.71
2013-04-08,4.2182,6.8378,25.58
2013-04-09,3.7111,7.0764,27.0
2013-04-10,3.6041,6.763,26.19
2013-04-11,4.3085,6.9007,26.22
2013-04-12,4.4436,6.9422,26.45
2013-04-13,3.4615,6.9492,26.81
2013-04-14,3.492,6.7634,26.21
2013-04-15,3.2482,6.8527,25.81
2013-04-16,4.2504,7.2372,25.82
2013-04-17,2.1737,7.2086,25.51
2013-04-18,4.1707,7.2622,25.48
2013-04-19,1.9651,7.4678,25.14
2013-04-20,4.8646,7.2569,24.91
2013-04-21,4.8204,7.2101,25.45
2013-04-22,4.8425,7.1573,25.17
2013-04-23,4.9562,7.0702,25.0
2013-04-24,4.5276,7.0286,25.78
2013-04-25,4.6188,6.9708,25.7
2013-04-26,2.3134,6.8856,25.04
2013-04-27,3.0799,7.0966,25.18
2013-04-28,5.0254,7.0541,24.95
2013-04-29,4.6114,7.0584,25.69
2013-04-30,4.273,7.1244,25.61
2013-05-01,2.6558,7.1141,25.76
2013-05-02,4.7234,7.0632,25.06
2013-05-03,4.9164,7.097,26.27
2013-05-04,4.8238,7.1758,25.45
2013-05-05,3.8897,6.7975,25.0
2013-05-06,4.5338,6.9108,24.94
2013-05-07,4.2974,6.9564,25.35
2013-05-08,4.4873,7.0841,25.73
2013-05-09,3.7565,7.2036,25.52
2013-05-10,4.6332,7.2499,24.85
2013-05-11,4.0387,7.189,25.93
2013-05-12,4.4731,7.2574,26.68
2013-05-13,3.5122,7.1618,26.71
2013-05-14,2.3242,7.0814,26.57
2013-05-15,2.7619,7.0915,25.12
2013-05-16,4.4851,7.0654,24.92
2013-05-17,3.9758,7.038,25.57
2013-05-18,4.1318,7.2235,25.89
2013-05-19,4.2694,7.0034,25.57
2013-05-20,2.9998,7.277,24.67
2013-05-21,3.6811,7.2602,24.86
2013-05-22,3.9533,7.3534,24.78
2013-05-23,3.8398,7.2902,25.27
2013-05-24,3.9218,7.1966,24.65
2013-05-25,4.4954,7.1563,24.78
2013-05-26,3.9554,6.8777,25.83
2013-05-27,3.5707,6.9806,25.62
2013-05-28,3.6106,6.9418,25.15
2013-05-29,4.3963,7.0186,24.9
2013-05-30,4.4311,7.0704,24.69
2013-05-31,3.4548,7.0853,24.59
2013-06-01,5.4199,7.0471,23.66
2013-06-02,5.43,7.1002,25.4
2013-06-03,4.579,7.0543,25.44
2013-06-04,5.2526,7.0162,25.64
2013-06-05,4.2446,7.2468,25.54
2013-06-06,4.6807,6.966,24.29
2013-06-07,3.7099,6.9413,25.62
2013-06-08,3.1644,6.9233,25.71
2013-06-09,4.8113,7.0142,26.09
2013-06-10,4.7546,7.1237,26.39
2013-06-11,3.3334,7.0097,25.72
2013-06-12,4.7338,7.1126,24.56
2013-06-13,4.2535,7.1578,25.7
2013-06-14,3.7949,7.0546,25.95
2013-06-15,5.346,6.9528,25.23
2013-06-16,4.3092,7.056,26.28
2013-06-17,4.4618,7.0819,26.23
2013-06-18,4.7688,7.0606,26.61
2013-06-19,3.007,7.122,25.65
2013-06-20,4.1489,6.9905,25.26
2013-06-21,4.3591,7.1201,24.96
2013-06-22,3.4454,6.8844,25.8
2013-06-23,4.0634,7.0246,26.15
2013-06-24,3.5743,6.853,25.1
2013-06-25,4.1412,6.798,24.91
2013-06-26,4.2187,7.0327,25.85
2013-06-27,2.9808,7.0486,25.8
2013-06-28,2.4535,7.0241,24.37
2013-06-29,5.1499,6.9514,24.34
2013-06-30,4.5221,6.8215,25.32
2013-07-01,4.2792,6.9046,24.62
2013-07-02,5.3563,7.0198,25.02
2013-07-03,5.0861,7.0886,25.76
2013-07-04,4.3956,7.0481,25.98
2013-07-05,4.356,7.0154,24.89
2013-07-06,5.4079,6.9886,25.46
2013-07-07,3.785,7.2146,25.8
2013-07-08,5.255,7.1282,25.43
2013-07-09,4.6894,7.0337,25.61
2013-07-10,4.1878,6.8263,25.25
2013-07-11,5.1077,6.9379,24.16
2013-07-12,4.6294,7.0423,25.3
2013-07-13,4.919,7.1069,25.9
2013-07-14,5.015,7.098,25.6
2013-07-15,2.8339,6.7865,25.19
2013-07-16,4.2847,6.6658,26.38
2013-07-17,4.2334,6.9996,26.24
2013-07-18,3.5702,7.0582,25.0
2013-07-19,3.7778,7.1534,25.17
2013-07-20,3.9967,6.9468,25.38
2013-07-21,4.3757,7.122,25.19
2013-07-22,4.6973,7.1299,24.44
2013-07-23,5.3038,7.2792,25.58
2013-07-24,5.1458,7.1426,25.99
2013-07-25,5.5937,7.075,26.48
2013-07-26,4.7141,6.8899,25.8
2013-07-27,5.135,7.0858,25.26
2013-07-28,4.5744,7.2518,25.22
2013-07-29,5.4286,7.1062,26.02
2013-07-30,4.6584,7.0555,25.61
2013-07-31,5.2956,7.1484,25.39
2013-08-01,3.7344,7.063,24.83
2013-08-02,4.1134,6.9842,24.54
2013-08-03,4.489,7.0848,25.94
2013-08-04,4.9529,7.0819,25.1
2013-08-05,4.2924,7.2247,25.87
2013-08-06,3.8302,7.0752,25.75
2013-08-07,4.1957,6.7925,25.85
2013-08-08,2.4341,6.8009,24.47
2013-08-09,4.854,7.1525,24.19
2013-08-10,3.834,7.1791,25.47
2013-08-11,4.6046,7.3913,25.73
2013-08-12,5.171,7.2797,24.32
2013-08-13,5.2274,7.2931,25.41
2013-08-14,4.5274,7.2718,26.31
2013-08-15,4.6205,7.3322,25.44
2013-08-16,4.6243,7.1698,25.24
2013-08-17,3.7207,7.1623,25.46
2013-08-18,4.7338,7.1839,24.93
2013-08-19,3.6322,7.1539,25.14
2013-08-20,4.962,7.0656,25.04
2013-08-21,3.8402,7.211,24.54
2013-08-22,5.3928,7.1779,24.19
2013-08-23,4.9032,7.2002,25.14
2013-08-24,2.9837,7.2542,24.44
2013-08-25,4.5518,7.1789,24.58
2013-08-26,4.2326,7.181,24.93
2013-08-27,4.6783,7.1736,24.33
2013-08-28,4.5331,7.1813,24.6
2013-08-29,5.0004,7.1705,25.53
2013-08-30,5.1826,6.8993,24.68
2013-08-31,4.6301,7.1124,24.72
2013-09-01,4.2768,6.9905,23.47
2013-09-02,4.7148,7.1386,23.42
2013-09-03,4.9318,7.2792,25.0
2013-09-04,4.8602,6.997,24.06
2013-09-05,4.2082,7.1278,25.14
2013-09-06,3.313,6.9905,24.19
2013-09-07,4.7316,7.1254,24.03
2013-09-08,4.0495,7.117,25.65
2013-09-09,4.2754,7.3114,24.6
2013-09-10,4.5427,7.1318,24.07
2013-09-11,4.3423,7.301,23.61
2013-09-12,4.7083,7.1258,24.26
2013-09-13,5.1115,7.1378,24.3
2013-09-14,3.7034,7.0973,25.34
2013-09-15,4.159,7.1138,25.53
2013-09-16,5.0928,7.253,25.61
2013-09-17,3.8405,7.009,25.6
2013-09-18,4.4338,7.1599,24.54
2013-09-19,3.8282,6.9504,24.3
2013-09-20,5.2654,7.2643,26.01
2013-09-21,4.991,7.2511,25.54
2013-09-22,3.1757,7.3999,25.72
2013-09-23,4.2209,7.1952,25.86
2013-09-24,4.3267,7.2026,25.45
2013-09-25,3.9331,7.278,24.94
2013-09-26,3.5942,6.8969,24.81
2013-09-27,3.959,6.937,25.44
2013-09-28,5.0227,7.0462,25.19
2013-09-29,4.6565,7.2125,25.02
2013-09-30,4.8943,7.1333,23.98
2013-10-01,5.557,7.1225,24.09
2013-10-02,4.2521,7.1484,25.71
2013-10-03,4.2847,7.0997,25.06
2013-10-04,3.4884,7.0361,24.15
2013-10-05,4.457,7.1246,25.58
2013-10-06,4.6531,7.1453,25.29
2013-10-07,4.3522,7.0778,25.42
2013-10-08,4.2233,6.9581,25.24
2013-10-09,4.1726,6.9367,24.81
2013-10-10,3.6562,7.0356,25.01
2013-10-11,4.2566,7.1014,24.52
2013-10-12,3.8868,6.8261,25.34
2013-10-13,4.8396,7.0591,24.84
2013-10-14,3.7577,7.1371,24.8
2013-10-15,4.3008,6.9756,24.66
2013-10-16,4.555,6.9098,24.45
2013-10-17,4.0771,6.5698,25.22
2013-10-18,4.1189,6.7519,24.6
2013-10-19,4.841,6.9269,25.41
2013-10-20,4.5492,6.8297,24.8
2013-10-21,3.9787,6.9348,24.6
2013-10-22,4.913,6.8554,24.31
2013-10-23,4.7426,6.8042,24.82
2013-10-24,3.2194,6.9017,25.34
2013-10-25,4.3068,6.8513,25.08
2013-10-26,4.5365,6.7642,24.85
2013-10-27,4.7443,6.793,24.93
2013-10-28,4.866,6.7678,25.19
2013-10-29,3.9859,6.8117,25.35
2013-10-30,4.969,6.6497,24.74
2013-10-31,4.5257,6.8189,24.59
2013-11-01,4.5895,6.8861,24.18
2013-11-02,5.5759,6.8402,24.93
2013-11-03,5.1163,6.75,24.65
2013-11-04,4.6198,6.4176,24.47
2013-11-05,4.1093,6.4152,25.12
2013-11-06,3.8767,6.4584,24.67
2013-11-07,3.4637,6.4997,23.86
2013-11-08,4.0387,6.5738,23.98
2013-11-09,4.6829,6.5681,24.41
2013-11-10,4.0145,6.4582,24.26
2013-11-11,3.9581,6.4656,24.82
2013-11-12,4.3174,6.6526,24.75
2013-11-13,4.259,6.3842,25.0
2013-11-14,4.3138,6.3074,24.7
2013-11-15,4.2158,6.4114,25.38
2013-11-16,4.3075,6.4049,25.33
2013-11-17,4.1616,6.4697,26.45
2013-11-18,3.2686,6.4699,25.67
2013-11-19,4.5067,6.4488,24.33
2013-11-20,4.4585,6.3775,24.3
2013-11-21,4.3078,6.2441,25.2
2013-11-22,3.9902,6.2191,25.13
2013-11-23,3.497,6.2117,25.2
2013-11-24,4.4482,6.1822,24.12
2013-11-25,4.4381,6.2174,24.7
2013-11-26,4.0596,6.133,24.38
2013-11-27,4.687,6.3526,24.78
2013-11-28,4.3351,6.4219,25.13
2013-11-29,3.9917,6.2736,24.58
2013-11-30,3.7594,6.3336,24.81
2013-12-01,4.476,6.2575,25.11
2013-12-02,4.2026,6.2489,24.4
2013-12-03,4.027,6.2743,24.2
2013-12-04,3.9274,6.1997,24.85
2013-12-05,4.3956,6.1159,25.53
2013-12-06,3.9314,6.2837,24.76
2013-12-07,3.9766,6.132,24.82
2013-12-08,4.1551,6.421,24.17
2013-12-09,4.4009,6.2616,24.03
2013-12-10,3.7766,6.1404,23.34
2013-12-11,3.8964,6.155,25.61
2013-12-12,3.3326,6.1817,25.86
2013-12-13,2.2558,6.1267,25.8
2013-12-14,4.1059,6.2311,25.19
2013-12-15,3.918,6.2616,25.21
2013-12-16,3.9038,5.9566,25.77
2013-12-17,2.106,6.1742,25.12
2013-12-18,4.9543,6.3065,23.77
2013-12-19,4.4736,6.1697,25.13
2013-12-20,4.6231,6.1272,25.57
2013-12-21,3.893,6.2134,25.33
2013-12-22,4.489,6.1903,24.99
2013-12-23,4.6654,6.1186,24.88
2013-12-24,4.6877,6.1414,24.71
2013-12-25,5.1103,6.2981,24.31
2013-12-26,4.5458,6.1788,24.37
2013-12-27,3.4558,6.1651,24.86
2013-12-28,3.8378,6.1618,26.84
2013-12-29,3.9149,6.1315,26.54
2013-12-30,3.5081,6.1831,26.03
2013-12-31,3.378,6.1356,26.07
2014-01-01,3.5666,6.2304,26.49
2014-01-02,3.7483,6.186,24.87
2014-01-03,2.9573,6.1546,26.0
2014-01-04,3.3041,6.1702,26.72
2014-01-05,2.3616,6.0607,25.21
2014-01-06,2.767,6.1152,24.81
2014-01-07,4.0378,6.1577,24.69
2014-01-08,3.8842,5.7504,25.28
2014-01-09,4.3008,6.1212,25.76
2014-01-10,3.6403,6.1759,25.74
2014-01-11,4.3858,6.2614,25.79
2014-01-12,4.7287,6.2311,25.6
2014-01-13,3.9581,6.0953,25.62
2014-01-14,3.5258,6.0972,25.17
2014-01-15,3.3943,6.1702,25.61
2014-01-16,3.4454,6.313,25.34
2014-01-17,3.8081,6.113,25.7
2014-01-18,3.2086,6.1613,25.4
2014-01-19,3.5604,6.1303,25.58
2014-01-20,3.3199,6.0278,26.47
2014-01-21,2.8814,6.2347,26.29
2014-01-22,2.4754,6.0979,25.16
2014-01-23,3.6125,6.2846,25.35
2014-01-24,4.2521,6.1673,25.76
2014-01-25,4.1623,6.1572,25.18
2014-01-26,3.9233,6.2141,24.98
2014-01-27,5.0885,6.5345,25.12
2014-01-28,4.614,6.2878,25.49
2014-01-29,4.007,6.257,26.13
2014-01-30,3.9852,6.0715,25.8
2014-01-31,3.923,6.234,25.63
2014-02-01,3.7205,6.2731,25.73
2014-02-02,3.4154,6.1958,25.68
2014-02-03,4.0896,6.2246,25.35
2014-02-04,4.392,6.2316,25.98
2014-02-05,4.6558,6.2578,25.62
2014-02-06,4.8367,6.3638,25.75
2014-02-07,4.746,6.0852,25.45
2014-02-08,4.29,6.5194,25.92
2014-02-09,3.9422,6.5561,26.09
2014-02-10,3.5945,6.5477,26.66
2014-02-11,3.919,6.4834,25.79
2014-02-12,3.647,6.811,26.52
2014-02-13,4.0718,6.443,24.95
2014-02-14,3.3943,6.5237,25.16
2014-02-15,4.2974,6.4894,24.58
2014-02-16,4.6514,6.3516,26.05
2014-02-17,4.4971,6.401,26.07
2014-02-18,4.4335,6.1382,25.66
2014-02-19,4.0034,6.3514,25.37
2014-02-20,4.2137,6.5143,25.75
2014-02-21,4.4078,6.5503,26.33
2014-02-22,4.3517,6.5791,25.93
2014-02-23,3.708,6.1474,26.21
2014-02-24,3.6192,6.4932,26.02
2014-02-25,3.9454,6.5364,25.75
2014-02-26,3.5513,6.5616,25.36
2014-02-27,2.8939,6.18,25.18
2014-02-28,2.9786,6.8052,25.82
2014-03-01,3.3504,6.7464,25.56
2014-03-02,4.9723,6.9456,24.54
2014-03-03,5.1684,6.943,24.88
2014-03-04,5.1019,6.8911,25.63
2014-03-05,4.1844,6.6893,25.7
2014-03-06,4.3037,6.6163,26.26
2014-03-07,2.8373,6.6422,24.89
2014-03-08,2.6743,6.7522,24.73
2014-03-09,4.2569,6.4781,25.25
2014-03-10,4.6985,6.8998,25.09
2014-03-11,4.4213,6.8234,25.15
2014-03-12,3.4966,6.6917,25.59
2014-03-13,4.1654,6.5671,26.13
2014-03-14,4.6673,6.6482,25.51
2014-03-15,3.8266,6.6343,26.45
2014-03-16,4.1537,6.7908,26.65
2014-03-17,4.591,6.7349,26.49
2014-03-18,3.3926,6.407,26.86
2014-03-19,3.3802,6.869,27.43
2014-03-20,4.2605,7.115,27.84
2014-03-21,3.5158,6.8393,28.03
2014-03-22,3.4027,6.9696,27.13
2014-03-23,3.8374,6.8328,26.86
2014-03-24,4.3205,6.9096,27.15
2014-03-25,4.453,6.8748,25.6
2014-03-26,4.0015,6.8556,25.7
2014-03-27,4.6476,7.0001,27.85
2014-03-28,5.2301,7.1525,28.09
2014-03-29,4.7858,6.8354,28.3
2014-03-30,4.8778,6.9317,27.53
2014-03-31,5.3988,6.8582,27.08
2014-04-01,5.5649,7.0486,27.63
2014-04-02,3.5407,6.893,27.58
2014-04-03,4.5403,6.9878,27.31
2014-04-04,5.033,7.1057,28.02
2014-04-05,4.045,7.2293,28.63
2014-04-06,3.5801,7.0006,27.66
2014-04-07,4.6224,7.2367,26.15
2014-04-08,3.8825,7.104,25.93
2014-04-09,3.5381,6.9809,26.23
2014-04-10,4.7386,7.2372,27.36
2014-04-11,5.513,7.2408,28.96
2014-04-12,4.0207,7.11,27.31
2014-04-13,3.991,7.097,26.48
2014-04-14,3.7034,7.1314,27.18
2014-04-15,2.4158,6.8844,25.92
2014-04-16,4.8134,6.9156,26.61
2014-04-17,4.2811,7.0102,26.93
2014-04-18,4.0846,7.0097,26.98
2014-04-19,3.9278,7.1736,26.49
2014-04-20,2.2032,7.2238,26.24
2014-04-21,3.9202,7.3123,26.32
2014-04-22,4.6296,7.3022,25.99
2014-04-23,1.9678,7.2552,26.37
2014-04-24,4.9673,7.2386,26.75
2014-04-25,2.8973,7.2283,26.24
2014-04-26,5.1857,7.2775,25.17
2014-04-27,5.7917,7.3541,26.43
2014-04-28,4.765,7.2497,27.54
2014-04-29,3.421,7.2643,25.96
2014-04-30,3.2503,7.1551,25.34
2014-05-01,4.506,7.0877,25.54
2014-05-02,2.0837,7.0529,25.01
2014-05-03,4.5602,7.2245,26.01
2014-05-04,3.8856,7.0058,25.07
2014-05-05,4.9915,7.1386,26.01
2014-05-06,3.3468,7.0982,25.86
2014-05-07,3.4762,7.2173,26.33
2014-05-08,4.9171,6.9264,25.69
2014-05-09,4.279,7.1878,26.19
2014-05-10,5.341,7.0478,25.56
2014-05-11,5.299,7.1585,25.71
2014-05-12,4.7693,7.2965,25.8
2014-05-13,4.8763,7.2163,27.07
2014-05-14,2.2942,7.1119,25.72
2014-05-15,3.7073,6.9816,25.43
2014-05-16,4.6308,7.0164,25.94
2014-05-17,3.953,7.1621,25.55
2014-05-18,3.9228,7.0294,25.53
2014-05-19,3.733,7.0762,25.85
2014-05-20,1.2749,7.1314,25.78
2014-05-21,5.3587,7.1678,25.45
2014-05-22,5.1108,7.1419,25.37
2014-05-23,3.0264,7.2941,25.74
2014-05-24,5.2301,7.2588,25.95
2014-05-25,4.9298,7.229,26.09
2014-05-26,4.4842,7.1868,26.25
2014-05-27,4.2384,6.7994,26.17
2014-05-28,3.6394,7.1707,25.99
2014-05-29,3.8148,7.1436,25.6
2014-05-30,4.2451,7.1402,25.43
2014-05-31,4.6051,7.1964,25.59
2014-06-01,3.7483,7.0884,26.03
2014-06-02,4.1273,6.8825,25.62
2014-06-03,4.7734,6.9283,25.29
2014-06-04,4.4462,6.9504,25.12
2014-06-05,3.9398,7.0459,26.05
2014-06-06,4.0711,6.9074,26.25
2014-06-07,2.6294,6.9137,25.98
2014-06-08,4.085,7.1998,25.28
2014-06-09,4.5893,7.05,25.36
2014-06-10,4.7623,6.9931,25.09
2014-06-11,4.4995,7.0613,26.54
2014-06-12,3.4039,6.965,26.33
2014-06-13,3.8093,7.0039,26.2
2014-06-14,4.4059,6.9691,25.68
2014-06-15,5.1535,7.044,26.11
2014-06-16,4.825,7.0265,26.36
2014-06-17,4.4844,6.8714,25.91
2014-06-18,4.7798,6.743,25.62
2014-06-19,3.8018,6.9562,26.37
2014-06-20,4.6214,7.0066,25.91
2014-06-21,5.2625,6.9926,25.85
2014-06-22,4.5895,7.0658,26.47
2014-06-23,3.7051,6.9086,26.33
2014-06-24,4.0567,7.0246,26.3
2014-06-25,3.4363,6.8376,25.62
2014-06-26,4.0366,6.7687,25.25
2014-06-27,4.1083,6.6898,25.58
2014-06-28,5.4533,6.8551,25.23
2014-06-29,4.9236,7.0265,26.61
2014-06-30,4.2098,6.9034,26.04
