fecha,objetivo_t1,evento,pred_evento,pred_persistencia,pred_hurdle
2024-08-19,9.126,0,0,17.807,17.807
2024-08-20,13.007,0,0,9.126,9.126
2024-08-21,13.866,0,0,13.007,13.007
2024-08-22,62.68,1,0,13.866,13.866
2024-08-23,23.824,1,0,62.68,62.68
2024-08-24,36.59,0,0,23.824,23.824
2024-08-25,18.012,0,0,36.59,36.59
2024-08-26,19.287,0,0,18.012,18.012
2024-08-27,14.731,0,0,19.287,19.287
2024-08-28,18.208,0,0,14.731,14.731
2024-08-29,13.382,0,0,18.208,18.208
2024-08-30,9.762,0,0,13.382,13.382
2024-08-31,37.62,0,0,9.762,9.762
2024-09-01,22.167,0,0,37.62,37.62
2024-09-02,36.131,0,0,22.167,22.167
2024-09-03,18.203,0,0,36.131,36.131
2024-09-04,109.5,1,0,18.203,18.203
2024-09-05,17.435,1,1,109.5,30.9418810600547
2024-09-06,53.878,0,0,17.435,17.435
2024-09-07,25.901,0,0,53.878,53.878
2024-09-08,15.034,0,0,25.901,25.901
2024-09-09,14.947,0,0,15.034,15.034
2024-09-10,10.078,0,0,14.947,14.947
2024-09-11,20.588,0,0,10.078,10.078
2024-09-12,35.59,0,0,20.588,20.588
2024-09-13,21.515,0,0,35.59,35.59
2024-09-14,29.563,0,0,21.515,21.515
2024-09-15,26.75,0,0,29.563,29.563
2024-09-16,65.313,1,0,26.75,26.75
2024-09-17,20.288,1,0,65.313,65.313
2024-09-18,18.763,0,0,20.288,20.288
2024-09-19,17.824,0,0,18.763,18.763
2024-09-20,32.832,0,0,17.824,17.824
2024-09-21,91.52,1,0,32.832,32.832
2024-09-22,95.206,0,0,91.52,91.52
2024-09-23,25.862,1,1,95.206,41.52537755046424
2024-09-24,47.701,0,0,25.862,25.862
2024-09-25,49.04,0,0,47.701,47.701
2024-09-26,28.275,0,0,49.04,49.04
2024-09-27,42.294,0,0,28.275,28.275
2024-09-28,29.832,0,0,42.294,42.294
2024-09-29,24.563,0,0,29.832,29.832
2024-09-30,32.926,0,0,24.563,24.563
2024-10-01,35.624,0,0,32.926,32.926
2024-10-02,24.168,0,0,35.624,35.624
2024-10-03,31.82,0,0,24.168,24.168
2024-10-04,31.573,0,0,31.82,31.82
2024-10-05,24.22,0,0,31.573,31.573
2024-10-06,45.92,0,0,24.22,24.22
2024-10-07,42.588,0,0,45.92,45.92
2024-10-08,42.482,0,0,42.588,42.588
2024-10-09,52.981,0,0,42.482,42.482
2024-10-10,23.71,0,0,52.981,52.981
2024-10-11,26.519,0,0,23.71,23.71
2024-10-12,46.56,0,0,26.519,26.519
2024-10-13,19.121,0,0,46.56,46.56
2024-10-14,23.558,0,0,19.121,19.121
2024-10-15,23.879,0,0,23.558,23.558
2024-10-16,39.062,0,0,23.879,23.879
2024-10-17,37.039,0,0,39.062,39.062
2024-10-18,61.598,0,0,37.039,37.039
2024-10-19,53.331,0,0,61.598,61.598
2024-10-20,48.151,0,0,53.331,53.331
2024-10-21,55.759,0,0,48.151,48.151
2024-10-22,48.071,0,0,55.759,55.759
2024-10-23,63.308,0,0,48.071,48.071
2024-10-24,39.93,0,0,63.308,63.308
2024-10-25,27.893,0,0,39.93,39.93
2024-10-26,32.501,0,0,27.893,27.893
2024-10-27,25.636,0,0,32.501,32.501
2024-10-28,21.76,0,0,25.636,25.636
2024-10-29,20.634,0,0,21.76,21.76
2024-10-30,22.138,0,0,20.634,20.634
2024-10-31,27.798,0,0,22.138,22.138
2024-11-01,17.682,0,0,27.798,27.798
2024-11-02,17.849,0,0,17.682,17.682
2024-11-03,32.648,0,0,17.849,17.849
2024-11-04,22.232,0,0,32.648,32.648
2024-11-05,21.728,0,0,22.232,22.232
2024-11-06,21.896,0,0,21.728,21.728
2024-11-07,23.87,0,0,21.896,21.896
2024-11-08,38.087,0,0,23.87,23.87
2024-11-09,79.508,1,0,38.087,38.087
2024-11-10,29.817,1,1,79.508,31.601970641267393
2024-11-11,93.092,1,0,29.817,29.817
2024-11-12,53.36,1,0,93.092,93.092
2024-11-13,57.725,0,0,53.36,53.36
2024-11-14,37.555,0,0,57.725,57.725
2024-11-15,27.606,0,0,37.555,37.555
2024-11-16,25.043,0,0,27.606,27.606
2024-11-17,22.888,0,0,25.043,25.043
2024-11-18,30.106,0,0,22.888,22.888
2024-11-19,33.288,0,0,30.106,30.106
2024-11-20,43.337,0,0,33.288,33.288
2024-11-21,57.453,0,0,43.337,43.337
2024-11-22,31.869,0,0,57.453,57.453
2024-11-23,37.899,0,0,31.869,31.869
2024-11-24,26.257,0,0,37.899,37.899
2024-11-25,70.497,1,0,26.257,26.257
2024-11-26,69.938,0,0,70.497,70.497
2024-11-27,69.741,0,0,69.938,69.938
2024-11-28,42.095,0,0,69.741,69.741
2024-11-29,30.873,0,0,42.095,42.095
2024-11-30,29.878,0,0,30.873,30.873
2024-12-01,26.164,0,0,29.878,29.878
2024-12-02,28.372,0,0,26.164,26.164
2024-12-03,23.021,0,0,28.372,28.372
2024-12-04,27.325,0,0,23.021,23.021
2024-12-05,26.314,0,0,27.325,27.325
2024-12-06,21.251,0,0,26.314,26.314
2024-12-07,25.044,0,0,21.251,21.251
2024-12-08,21.397,0,0,25.044,25.044
2024-12-09,20.137,0,0,21.397,21.397
2024-12-10,22.166,0,0,20.137,20.137
2024-12-11,23.813,0,0,22.166,22.166
2024-12-12,18.533,0,0,23.813,23.813
2024-12-13,21.667,0,0,18.533,18.533
2024-12-14,38.931,0,0,21.667,21.667
2024-12-15,31.622,0,0,38.931,38.931
2024-12-16,22.206,0,0,31.622,31.622
2024-12-17,24.853,0,0,22.206,22.206
2024-12-18,37.476,0,0,24.853,24.853
2024-12-19,19.317,0,0,37.476,37.476
2024-12-20,41.066,0,0,19.317,19.317
2024-12-21,102.558,1,0,41.066,41.066
2024-12-22,158.712,1,1,102.558,28.560677682585492
2024-12-23,40.426,1,1,158.712,39.42409917371832
2024-12-24,32.982,0,0,40.426,40.426
2024-12-25,47.888,0,0,32.982,32.982
2024-12-26,38.993,0,0,47.888,47.888
2024-12-27,26.953,0,0,38.993,38.993
2024-12-28,31.526,0,0,26.953,26.953
2024-12-29,28.039,0,0,31.526,31.526
2024-12-30,23.733,0,0,28.039,28.039
2024-12-31,20.428,0,0,23.733,23.733
2025-01-01,29.255,0,0,20.428,20.428
2025-01-02,29.851,0,0,29.255,29.255
2025-01-03,57.433,0,0,29.851,29.851
2025-01-04,52.738,0,0,57.433,57.433
2025-01-05,28.332,0,0,52.738,52.738
2025-01-06,23.297,0,0,28.332,28.332
2025-01-07,25.147,0,0,23.297,23.297
2025-01-08,27.597,0,0,25.147,25.147
2025-01-09,16.163,0,0,27.597,27.597
2025-01-10,23.91,0,0,16.163,16.163
2025-01-11,17.791,0,0,23.91,23.91
2025-01-12,15.218,0,0,17.791,17.791
2025-01-13,15.532,0,0,15.218,15.218
2025-01-14,21.979,0,0,15.532,15.532
2025-01-15,18.486,0,0,21.979,21.979
2025-01-16,22.933,0,0,18.486,18.486
2025-01-17,21.63,0,0,22.933,22.933
2025-01-18,20.062,0,0,21.63,21.63
2025-01-19,14.497,0,0,20.062,20.062
2025-01-20,10.298,0,0,14.497,14.497
2025-01-21,12.497,0,0,10.298,10.298
2025-01-22,10.866,0,0,12.497,12.497
2025-01-23,11.816,0,0,10.866,10.866
2025-01-24,13.91,0,0,11.816,11.816
2025-01-25,17.247,0,0,13.91,13.91
2025-01-26,25.248,0,0,17.247,17.247
2025-01-27,43.266,0,0,25.248,25.248
2025-01-28,52.009,0,0,43.266,43.266
2025-01-29,94.627,1,0,52.009,52.009
2025-01-30,63.599,0,1,94.627,30.986641166694938
2025-01-31,35.08,0,0,63.599,63.599
2025-02-01,24.716,0,0,35.08,35.08
2025-02-02,27.064,0,0,24.716,24.716
2025-02-03,32.356,0,0,27.064,27.064
2025-02-04,26.83,0,0,32.356,32.356
2025-02-05,25.033,0,0,26.83,26.83
2025-02-06,43.225,0,0,25.033,25.033
2025-02-07,49.862,0,0,43.225,43.225
2025-02-08,86.72,0,0,49.862,49.862
2025-02-09,28.628,1,1,86.72,33.42996548004259
2025-02-10,47.342,0,0,28.628,28.628
2025-02-11,36.705,0,0,47.342,47.342
2025-02-12,26.906,0,0,36.705,36.705
2025-02-13,26.727,0,0,26.906,26.906
2025-02-14,34.534,0,0,26.727,26.727
2025-02-15,35.69,0,0,34.534,34.534
2025-02-16,61.055,0,0,35.69,35.69
2025-02-17,38.102,0,0,61.055,61.055
2025-02-18,21.905,0,0,38.102,38.102
2025-02-19,26.23,0,0,21.905,21.905
2025-02-20,48.363,0,0,26.23,26.23
2025-02-21,33.385,0,0,48.363,48.363
2025-02-22,26.628,0,0,33.385,33.385
2025-02-23,26.246,0,0,26.628,26.628
2025-02-24,73.522,1,0,26.246,26.246
2025-02-25,23.133,1,0,73.522,73.522
2025-02-26,23.617,0,0,23.133,23.133
2025-02-27,34.446,0,0,23.617,23.617
2025-02-28,23.37,0,0,34.446,34.446
2025-03-01,28.91,0,0,23.37,23.37
2025-03-02,55.66,0,0,28.91,28.91
2025-03-03,62.15,0,0,55.66,55.66
2025-03-04,51.65,0,0,62.15,62.15
2025-03-05,22.46,0,0,51.65,51.65
2025-03-06,28.1,0,0,22.46,22.46
2025-03-07,18.12,0,0,28.1,28.1
2025-03-08,24.44,0,0,18.12,18.12
2025-03-09,17.49,0,0,24.44,24.44
2025-03-10,22.78,0,0,17.49,17.49
2025-03-11,19.49,0,0,22.78,22.78
2025-03-12,23.83,0,0,19.49,19.49
2025-03-13,36.16,0,0,23.83,23.83
2025-03-14,27.53,0,0,36.16,36.16
2025-03-15,37.49,0,0,27.53,27.53
2025-03-16,43.2,0,0,37.49,37.49
2025-03-17,40.02,0,0,43.2,43.2
2025-03-18,29.21,0,0,40.02,40.02
2025-03-19,28.32,0,0,29.21,29.21
2025-03-20,31.28,0,0,28.32,28.32
2025-03-21,30.51,0,0,31.28,31.28
2025-03-22,19.64,0,0,30.51,30.51
2025-03-23,23.4,0,0,19.64,19.64
2025-03-24,22.78,0,0,23.4,23.4
2025-03-25,15.93,0,0,22.78,22.78
2025-03-26,18.62,0,0,15.93,15.93
2025-03-27,27.73,0,0,18.62,18.62
2025-03-28,32.83,0,0,27.73,27.73
2025-03-29,23.5,0,0,32.83,32.83
2025-03-30,13.97,0,0,23.5,23.5
2025-03-31,63.29,1,0,13.97,13.97
2025-04-01,29.96,0,0,63.29,63.29
2025-04-02,24.91,0,0,29.96,29.96
2025-04-03,27.53,0,0,24.91,24.91
2025-04-04,22.63,0,0,27.53,27.53
2025-04-05,25.92,0,0,22.63,22.63
2025-04-06,32.43,0,0,25.92,25.92
2025-04-07,51.39,0,0,32.43,32.43
2025-04-08,33.21,0,0,51.39,51.39
2025-04-09,85.17,1,0,33.21,33.21
2025-04-10,39.83,1,1,85.17,36.53228890490582
2025-04-11,105.3,1,0,39.83,39.83
2025-04-12,45.15,1,1,105.3,47.35884175986744
2025-04-13,37.4,0,0,45.15,45.15
2025-04-14,22.53,0,0,37.4,37.4
2025-04-15,25.26,0,0,22.53,22.53
2025-04-16,37.44,0,0,25.26,25.26
2025-04-17,26.17,0,0,37.44,37.44
2025-04-18,51.5,0,0,26.17,26.17
2025-04-19,87.56,0,0,51.5,51.5
2025-04-20,56.19,0,1,87.56,38.6478432340352
2025-04-21,28.99,0,0,56.19,56.19
2025-04-22,78.23,1,0,28.99,28.99
2025-04-23,65.34,0,0,78.23,78.23
2025-04-24,57.42,0,0,65.34,65.34
2025-04-25,34.67,0,0,57.42,57.42
2025-04-26,119.7,1,0,34.67,34.67
2025-04-27,68.86,1,1,119.7,47.225191705279265
2025-04-28,127.99,1,0,68.86,68.86
2025-04-29,69.22,1,1,127.99,67.10479199424235
2025-04-30,34.26,0,0,69.22,69.22
2025-05-01,49.19,0,0,34.26,34.26
2025-05-02,56.72,0,0,49.19,49.19
2025-05-03,50.9,0,0,56.72,56.72
2025-05-04,63.54,0,0,50.9,50.9
2025-05-05,67.34,0,0,63.54,63.54
2025-05-06,71.01,0,0,67.34,67.34
2025-05-07,62.9,0,0,71.01,71.01
2025-05-08,48.63,0,0,62.9,62.9
2025-05-09,37.34,0,0,48.63,48.63
2025-05-10,23.89,0,0,37.34,37.34
2025-05-11,23.84,0,0,23.89,23.89
2025-05-12,23.68,0,0,23.84,23.84
2025-05-13,32.03,0,0,23.68,23.68
2025-05-14,44.9,0,0,32.03,32.03
2025-05-15,90.19,1,0,44.9,44.9
2025-05-16,135.9,1,0,90.19,90.19
2025-05-17,118.45,0,1,135.9,61.005835886572974
2025-05-18,176.26,1,1,118.45,52.4544912174526
2025-05-19,150.16,0,1,176.26,47.23403964590872
2025-05-20,107.19,1,1,150.16,63.044555018657405
2025-05-21,109.21,0,0,107.19,107.19
2025-05-22,95.46,0,1,109.21,60.37067624354577
2025-05-23,61.19,0,1,95.46,47.98817529823118
2025-05-24,29.25,0,0,61.19,61.19
2025-05-25,60.99,0,0,29.25,29.25
2025-05-26,112.64,1,0,60.99,60.99
2025-05-27,97.59,0,1,112.64,45.63872761861048
2025-05-28,79.72,0,0,97.59,97.59
2025-05-29,88.61,0,1,79.72,46.07479410351546
2025-05-30,32.31,1,0,88.61,88.61
2025-05-31,35.52,0,0,32.31,32.31
2025-06-01,15.99,0,0,35.52,35.52
2025-06-02,80.06,1,0,15.99,15.99
2025-06-03,101.26,0,0,80.06,80.06
2025-06-04,58.98,1,1,101.26,43.80913488745802
2025-06-05,65.14,0,0,58.98,58.98
2025-06-06,29.4,0,0,65.14,65.14
2025-06-07,24.14,0,0,29.4,29.4
2025-06-08,31.82,0,0,24.14,24.14
2025-06-09,48.14,0,0,31.82,31.82
2025-06-10,90.51,1,0,48.14,48.14
2025-06-11,76.19,0,0,90.51,90.51
2025-06-12,115.8,1,0,76.19,76.19
2025-06-13,100.08,0,1,115.8,45.4593012665128
2025-06-14,47.52,1,1,100.08,42.14560870004057
2025-06-15,94.77,1,0,47.52,47.52
2025-06-16,100.49,0,1,94.77,45.109976721168245
2025-06-17,58.74,1,1,100.49,49.984460632957735
2025-06-18,86.87,0,0,58.74,58.74
2025-06-19,85.07,0,1,86.87,51.203628426567256
2025-06-20,27.06,1,0,85.07,85.07
2025-06-21,52.09,0,0,27.06,27.06
2025-06-22,124.07,1,0,52.09,52.09
2025-06-23,44.35,1,1,124.07,49.84457803411966
2025-06-24,23.11,0,0,44.35,44.35
2025-06-25,19.71,0,0,23.11,23.11
2025-06-26,34.97,0,0,19.71,19.71
2025-06-27,13.92,0,0,34.97,34.97
2025-06-28,28.45,0,0,13.92,13.92
2025-06-29,24.46,0,0,28.45,28.45
2025-06-30,15.94,0,0,24.46,24.46
2025-07-01,20.89,0,0,15.94,15.94
2025-07-02,15.96,0,0,20.89,20.89
2025-07-03,13.83,0,0,15.96,15.96
2025-07-04,53.35,1,0,13.83,13.83
2025-07-05,18.12,0,0,53.35,53.35
2025-07-06,18.95,0,0,18.12,18.12
2025-07-07,15.09,0,0,18.95,18.95
2025-07-08,16.73,0,0,15.09,15.09
2025-07-09,40.17,0,0,16.73,16.73
2025-07-10,42.87,0,0,40.17,40.17
2025-07-11,17.88,0,0,42.87,42.87
2025-07-12,19.42,0,0,17.88,17.88
2025-07-13,30.34,0,0,19.42,19.42
2025-07-14,43.6,0,0,30.34,30.34
2025-07-15,87.0,1,0,43.6,43.6
2025-07-16,20.18,1,0,87.0,87.0
2025-07-17,17.15,0,0,20.18,20.18
2025-07-18,18.85,0,0,17.15,17.15
2025-07-19,15.72,0,0,18.85,18.85
2025-07-20,30.44,0,0,15.72,15.72
2025-07-21,128.81,1,0,30.44,30.44
2025-07-22,80.11,1,1,128.81,40.972577368426364
2025-07-23,17.21,1,1,80.11,23.569566669805763
2025-07-24,15.08,0,0,17.21,17.21
2025-07-25,27.33,0,0,15.08,15.08
2025-07-26,41.49,0,0,27.33,27.33
2025-07-27,48.87,0,0,41.49,41.49
2025-07-28,64.92,0,0,48.87,48.87
2025-07-29,63.4,0,0,64.92,64.92
2025-07-30,18.98,1,0,63.4,63.4
2025-07-31,65.13,1,0,18.98,18.98
2025-08-01,72.22,0,0,65.13,65.13
2025-08-02,30.33,1,0,72.22,72.22
2025-08-03,13.8,0,0,30.33,30.33
2025-08-04,12.61,0,0,13.8,13.8
2025-08-05,20.36,0,0,12.61,12.61
2025-08-06,32.4,0,0,20.36,20.36
2025-08-07,39.61,0,0,32.4,32.4
2025-08-08,26.56,0,0,39.61,39.61
2025-08-09,17.51,0,0,26.56,26.56
2025-08-10,45.26,0,0,17.51,17.51
2025-08-11,22.42,0,0,45.26,45.26
2025-08-12,27.4,0,0,22.42,22.42
2025-08-13,27.3,0,0,27.4,27.4
2025-08-14,42.36,0,0,27.3,27.3
2025-08-15,65.79,0,0,42.36,42.36
2025-08-16,26.21,1,0,65.79,65.79
2025-08-17,50.86,0,0,26.21,26.21
2025-08-18,35.63,0,0,50.86,50.86
2025-08-19,15.38,0,0,35.63,35.63
2025-08-20,75.23,1,0,15.38,15.38
2025-08-21,49.46,0,1,75.23,38.18750507085645
2025-08-22,35.61,0,0,49.46,49.46
2025-08-23,20.41,0,0,35.61,35.61
2025-08-24,17.66,0,0,20.41,20.41
2025-08-25,19.55,0,0,17.66,17.66
2025-08-26,20.12,0,0,19.55,19.55
2025-08-27,20.99,0,0,20.12,20.12
2025-08-28,18.68,0,0,20.99,20.99
2025-08-29,17.78,0,0,18.68,18.68
2025-08-30,19.91,0,0,17.78,17.78
2025-08-31,23.43,0,0,19.91,19.91
2025-09-01,30.13,0,0,23.43,23.43
2025-09-02,77.63,1,0,30.13,30.13
2025-09-03,32.15,1,0,77.63,77.63
2025-09-04,13.49,0,0,32.15,32.15
2025-09-05,33.71,0,0,13.49,13.49
2025-09-06,93.18,1,0,33.71,33.71
2025-09-07,34.23,1,1,93.18,37.07170478440143
2025-09-08,40.88,0,0,34.23,34.23
2025-09-09,23.84,0,0,40.88,40.88
2025-09-10,35.87,0,0,23.84,23.84
2025-09-11,20.11,0,0,35.87,35.87
2025-09-12,14.67,0,0,20.11,20.11
2025-09-13,28.09,0,0,14.67,14.67
2025-09-14,32.62,0,0,28.09,28.09
2025-09-15,23.82,0,0,32.62,32.62
2025-09-16,61.22,1,0,23.82,23.82
2025-09-17,77.44,0,0,61.22,61.22
2025-09-18,48.41,0,1,77.44,39.618221469213125
2025-09-19,28.27,0,0,48.41,48.41
2025-09-20,25.87,0,0,28.27,28.27
2025-09-21,17.85,0,0,25.87,25.87
2025-09-22,21.19,0,0,17.85,17.85
2025-09-23,14.4,0,0,21.19,21.19
2025-09-24,17.45,0,0,14.4,14.4
2025-09-25,15.93,0,0,17.45,17.45
2025-09-26,52.77,0,0,15.93,15.93
2025-09-27,55.15,0,0,52.77,52.77
2025-09-28,75.55,0,0,55.15,55.15
2025-09-29,52.23,0,0,75.55,75.55
2025-09-30,26.65,0,0,52.23,52.23
2025-10-01,25.39,0,0,26.65,26.65
2025-10-02,40.8,0,0,25.39,25.39
2025-10-03,19.55,0,0,40.8,40.8
2025-10-04,30.74,0,0,19.55,19.55
2025-10-05,52.29,0,0,30.74,30.74
2025-10-06,23.73,0,0,52.29,52.29
2025-10-07,48.21,0,0,23.73,23.73
2025-10-08,50.63,0,0,48.21,48.21
2025-10-09,75.63,0,0,50.63,50.63
2025-10-10,55.03,0,0,75.63,75.63
2025-10-11,63.81,0,0,55.03,55.03
2025-10-12,41.66,0,0,63.81,63.81
2025-10-13,30.43,0,0,41.66,41.66
2025-10-14,55.7,0,0,30.43,30.43
2025-10-15,36.13,0,0,55.7,55.7
2025-10-16,13.86,0,0,36.13,36.13
2025-10-17,51.96,1,0,13.86,13.86
2025-10-18,46.42,0,0,51.96,51.96
2025-10-19,40.69,0,0,46.42,46.42
2025-10-20,42.66,0,0,40.69,40.69
2025-10-21,92.28,1,0,42.66,42.66
2025-10-22,48.19,1,1,92.28,42.539880702220685
2025-10-23,43.85,0,0,48.19,48.19
2025-10-24,59.15,0,0,43.85,43.85
2025-10-25,71.47,0,0,59.15,59.15
2025-10-26,44.75,0,0,71.47,71.47
2025-10-27,44.04,0,0,44.75,44.75
2025-10-28,37.28,0,0,44.04,44.04
2025-10-29,36.79,0,0,37.28,37.28
2025-10-30,46.68,0,0,36.79,36.79
2025-10-31,23.45,0,0,46.68,46.68
2025-11-01,32.03,0,0,23.45,23.45
2025-11-02,69.83,1,0,32.03,32.03
2025-11-03,36.13,0,0,69.83,69.83
2025-11-04,20.68,0,0,36.13,36.13
2025-11-05,90.26,1,0,20.68,20.68
2025-11-06,27.73,1,0,90.26,90.26
2025-11-07,14.58,0,0,27.73,27.73
2025-11-08,50.86,0,0,14.58,14.58
2025-11-09,42.46,0,0,50.86,50.86
2025-11-10,22.98,0,0,42.46,42.46
2025-11-11,64.61,1,0,22.98,22.98
2025-11-12,42.85,0,0,64.61,64.61
2025-11-13,114.4,1,0,42.85,42.85
2025-11-14,66.09,1,1,114.4,41.953932450576545
2025-11-15,72.07,0,0,66.09,66.09
2025-11-16,44.62,0,0,72.07,72.07
2025-11-17,41.58,0,0,44.62,44.62
2025-11-18,47.11,0,0,41.58,41.58
2025-11-19,36.54,0,0,47.11,47.11
2025-11-20,17.35,0,0,36.54,36.54
2025-11-21,18.96,0,0,17.35,17.35
2025-11-22,15.55,0,0,18.96,18.96
2025-11-23,26.64,0,0,15.55,15.55
2025-11-24,51.66,0,0,26.64,26.64
2025-11-25,45.56,0,0,51.66,51.66
2025-11-26,61.85,0,0,45.56,45.56
2025-11-27,33.9,0,0,61.85,61.85
2025-11-28,24.32,0,0,33.9,33.9
2025-11-29,152.72,1,0,24.32,24.32
2025-11-30,58.05,1,1,152.72,34.63935753837691
2025-12-01,35.13,0,0,58.05,58.05
2025-12-02,29.25,0,0,35.13,35.13
2025-12-03,30.86,0,0,29.25,29.25
2025-12-04,26.12,0,0,30.86,30.86
2025-12-05,25.58,0,0,26.12,26.12
2025-12-06,22.7,0,0,25.58,25.58
2025-12-07,27.19,0,0,22.7,22.7
2025-12-08,17.92,0,0,27.19,27.19
2025-12-09,12.57,0,0,17.92,17.92
2025-12-10,23.45,0,0,12.57,12.57
2025-12-11,44.39,0,0,23.45,23.45
2025-12-12,13.24,0,0,44.39,44.39
2025-12-13,22.06,0,0,13.24,13.24
2025-12-14,34.99,0,0,22.06,22.06
2025-12-15,18.95,0,0,34.99,34.99
2025-12-16,18.19,0,0,18.95,18.95
2025-12-17,17.94,0,0,18.19,18.19
2025-12-18,11.27,0,0,17.94,17.94
2025-12-19,16.7,0,0,11.27,11.27
2025-12-20,25.61,0,0,16.7,16.7
2025-12-21,33.75,0,0,25.61,25.61
2025-12-22,18.34,0,0,33.75,33.75
2025-12-23,12.47,0,0,18.34,18.34
2025-12-24,15.74,0,0,12.47,12.47
2025-12-25,14.46,0,0,15.74,15.74
2025-12-26,15.88,0,0,14.46,14.46
2025-12-27,12.67,0,0,15.88,15.88
2025-12-28,13.57,0,0,12.67,12.67
2025-12-29,12.98,0,0,13.57,13.57
2025-12-30,29.8,0,0,12.98,12.98
2025-12-31,26.97,0,0,29.8,29.8
2026-01-01,15.82,0,0,26.97,26.97
2026-01-02,30.69,0,0,15.82,15.82
2026-01-03,18.18,0,0,30.69,30.69
2026-01-04,16.33,0,0,18.18,18.18
2026-01-05,25.6,0,0,16.33,16.33
2026-01-06,21.0,0,0,25.6,25.6
2026-01-07,31.39,0,0,21.0,21.0
2026-01-08,53.72,0,0,31.39,31.39
2026-01-09,52.58,0,0,53.72,53.72
2026-01-10,90.47,1,0,52.58,52.58
2026-01-11,100.08,0,0,90.47,90.47
2026-01-12,101.57,0,1,100.08,39.181000350267404
2026-01-13,59.27,1,0,101.57,101.57
2026-01-14,28.2,0,0,59.27,59.27
2026-01-15,37.28,0,0,28.2,28.2
2026-01-16,13.15,0,0,37.28,37.28
2026-01-17,19.14,0,0,13.15,13.15
2026-01-18,21.31,0,0,19.14,19.14
2026-01-19,11.44,0,0,21.31,21.31
2026-01-20,16.69,0,0,11.44,11.44
2026-01-21,17.71,0,0,16.69,16.69
2026-01-22,16.24,0,0,17.71,17.71
2026-01-23,29.44,0,0,16.24,16.24
2026-01-24,21.03,0,0,29.44,29.44
2026-01-25,43.78,0,0,21.03,21.03
2026-01-26,28.54,0,0,43.78,43.78
2026-01-27,25.29,0,0,28.54,28.54
2026-01-28,39.81,0,0,25.29,25.29
2026-01-29,34.67,0,0,39.81,39.81
2026-01-30,93.76,1,0,34.67,34.67
2026-01-31,44.68,1,1,93.76,30.378245554429064
2026-02-01,25.77,0,0,44.68,44.68
2026-02-02,24.36,0,0,25.77,25.77
2026-02-03,24.88,0,0,24.36,24.36
2026-02-04,29.44,0,0,24.88,24.88
2026-02-05,59.31,0,0,29.44,29.44
2026-02-06,28.11,0,0,59.31,59.31
2026-02-07,23.09,0,0,28.11,28.11
2026-02-08,19.24,0,0,23.09,23.09
2026-02-09,22.4,0,0,19.24,19.24
2026-02-10,26.52,0,0,22.4,22.4
2026-02-11,15.2,0,0,26.52,26.52
2026-02-12,17.15,0,0,15.2,15.2
2026-02-13,26.71,0,0,17.15,17.15
2026-02-14,32.6,0,0,26.71,26.71
2026-02-15,33.25,0,0,32.6,32.6
2026-02-16,38.35,0,0,33.25,33.25
2026-02-17,74.9,0,0,38.35,38.35
2026-02-18,35.79,1,0,74.9,74.9
2026-02-19,30.0,0,0,35.79,35.79
2026-02-20,40.58,0,0,30.0,30.0
2026-02-21,51.91,0,0,40.58,40.58
2026-02-22,55.89,0,0,51.91,51.91
2026-02-23,28.58,0,0,55.89,55.89
2026-02-24,28.58,0,0,28.58,28.58
2026-02-25,27.55,0,0,28.58,28.58
2026-02-26,25.98,0,0,27.55,27.55
2026-02-27,26.08,0,0,25.98,25.98
2026-02-28,19.9,0,0,26.08,26.08
2026-03-01,79.4,1,0,19.9,19.9
2026-03-02,18.61,1,1,79.4,25.25733778122286
2026-03-03,41.67,0,0,18.61,18.61
2026-03-04,23.03,0,0,41.67,41.67
2026-03-05,47.9,0,0,23.03,23.03
2026-03-06,47.33,0,0,47.9,47.9
2026-03-07,67.25,0,0,47.33,47.33
2026-03-08,30.24,1,0,67.25,67.25
2026-03-09,26.47,0,0,30.24,30.24
2026-03-10,27.4,0,0,26.47,26.47
2026-03-11,23.57,0,0,27.4,27.4
2026-03-12,18.02,0,0,23.57,23.57
2026-03-13,20.78,0,0,18.02,18.02
2026-03-14,20.23,0,0,20.78,20.78
2026-03-15,23.01,0,0,20.23,20.23
2026-03-16,28.41,0,0,23.01,23.01
2026-03-17,18.73,0,0,28.41,28.41
2026-03-18,20.61,0,0,18.73,18.73
2026-03-19,24.94,0,0,20.61,20.61
2026-03-20,19.45,0,0,24.94,24.94
2026-03-21,16.96,0,0,19.45,19.45
2026-03-22,22.65,0,0,16.96,16.96
2026-03-23,32.26,0,0,22.65,22.65
2026-03-24,25.72,0,0,32.26,32.26
2026-03-25,22.35,0,0,25.72,25.72
2026-03-26,34.38,0,0,22.35,22.35
2026-03-27,21.7,0,0,34.38,34.38
2026-03-28,38.55,0,0,21.7,21.7
2026-03-29,31.68,0,0,38.55,38.55
2026-03-30,32.05,0,0,31.68,31.68
2026-03-31,28.1,0,0,32.05,32.05
2026-04-01,31.43,0,0,28.1,28.1
2026-04-02,30.97,0,0,31.43,31.43
2026-04-03,42.27,0,0,30.97,30.97
2026-04-04,60.63,0,0,42.27,42.27
2026-04-05,26.79,0,0,60.63,60.63
2026-04-06,52.06,0,0,26.79,26.79
2026-04-07,116.4,1,0,52.06,52.06
2026-04-08,28.58,1,1,116.4,36.61348236621965
2026-04-09,23.96,0,0,28.58,28.58
2026-04-10,37.84,0,0,23.96,23.96
