fecha,allsky_sfc_sw_dwn,clrsky_sfc_sw_dwn,t2m
2013-05-02,3.863,7.4182,20.38
2013-05-03,4.6783,7.4592,20.26
2013-05-04,5.2056,7.3447,20.53
2013-05-05,3.5587,7.2317,19.61
2013-05-06,4.7753,7.0541,20.29
2013-05-07,3.0634,7.3145,18.81
2013-05-08,5.5049,7.4558,20.66
2013-05-09,4.5636,7.2936,21.28
2013-05-10,5.1305,7.2775,21.22
2013-05-11,5.1888,7.381,21.02
2013-05-12,5.6635,7.499,20.18
2013-05-13,3.9358,7.3003,20.94
2013-05-14,5.0911,7.2384,21.47
2013-05-15,3.469,7.2569,20.94
2013-05-16,4.6774,7.2727,20.19
2013-05-17,3.5314,7.3008,19.59
2013-05-18,5.4653,7.3166,20.69
2013-05-19,5.4127,7.2686,20.99
2013-05-20,4.759,7.3714,20.33
2013-05-21,4.1851,7.3217,20.07
2013-05-22,4.6361,7.4268,19.41
2013-05-23,4.3764,7.321,19.24
2013-05-24,4.9716,7.2905,20.24
2013-05-25,5.7742,7.3589,21.33
2013-05-26,4.8384,7.2538,20.47
2013-05-27,4.548,7.333,20.99
2013-05-28,4.5607,7.1575,20.51
2013-05-29,4.7239,7.2725,20.08
2013-05-30,4.7249,7.2828,19.17
2013-05-31,4.2986,7.2552,20.02
2013-06-01,5.2963,7.1916,19.77
2013-06-02,6.2662,7.385,20.22
2013-06-03,5.6657,7.1518,20.9
2013-06-04,6.3115,7.2734,20.71
2013-06-05,5.3177,7.2504,20.46
2013-06-06,4.7942,6.9314,19.03
2013-06-07,6.1651,7.0493,20.09
2013-06-08,5.9071,7.0147,20.88
2013-06-09,6.5789,7.1978,20.95
2013-06-10,5.3518,7.1834,21.17
2013-06-11,4.932,7.1381,20.74
2013-06-12,5.843,7.1779,20.87
2013-06-13,6.4111,7.2595,20.63
2013-06-14,4.327,7.2197,20.53
2013-06-15,4.9896,7.032,21.01
2013-06-16,6.8126,7.2751,21.48
2013-06-17,5.6174,7.2706,20.85
2013-06-18,6.0763,7.2811,21.57
2013-06-19,4.5953,7.1664,21.15
2013-06-20,5.7778,7.1779,21.15
2013-06-21,6.0163,7.0687,20.65
2013-06-22,4.9838,7.0524,21.79
2013-06-23,6.0156,7.1885,21.37
2013-06-24,5.1523,7.0663,20.58
2013-06-25,5.5087,7.0846,20.17
2013-06-26,6.1135,7.1882,20.71
2013-06-27,4.5264,7.1923,20.74
2013-06-28,3.5424,7.0766,19.93
2013-06-29,5.052,7.17,19.64
2013-06-30,4.7294,6.9833,18.83
2013-07-01,4.081,6.9252,19.51
2013-07-02,6.3569,7.1515,20.77
2013-07-03,4.7431,7.2994,20.24
2013-07-04,5.2094,7.2648,20.61
2013-07-05,4.3946,7.1098,19.92
2013-07-06,6.6785,7.3094,20.7
2013-07-07,6.3118,7.2398,20.9
2013-07-08,6.9394,7.3534,21.14
2013-07-09,5.5927,7.1861,20.23
2013-07-10,5.2668,6.9312,20.43
2013-07-11,5.6186,7.0613,20.2
2013-07-12,5.8966,7.1873,20.46
2013-07-13,6.2203,7.3241,20.79
2013-07-14,5.9376,7.1832,20.83
2013-07-15,3.8609,7.0118,20.55
2013-07-16,6.7255,7.2516,21.26
2013-07-17,5.8968,7.195,21.15
2013-07-18,5.3714,7.3414,20.86
2013-07-19,4.1266,7.3063,20.37
2013-07-20,4.499,7.0774,20.44
2013-07-21,6.3019,7.3094,20.57
2013-07-22,5.4883,7.4244,20.57
2013-07-23,5.7185,7.2288,21.03
2013-07-24,6.755,7.3183,21.44
2013-07-25,6.6466,7.2972,21.23
2013-07-26,5.1024,7.0462,20.5
2013-07-27,6.5182,7.2362,20.61
2013-07-28,6.4226,7.4093,20.83
2013-07-29,6.5506,7.2485,21.12
2013-07-30,5.3158,7.0994,21.05
2013-07-31,6.3492,7.4141,21.09
2013-08-01,5.4898,7.2754,20.32
2013-08-02,5.3642,7.2504,20.02
2013-08-03,5.7758,7.2019,20.93
2013-08-04,6.2741,7.1846,21.32
2013-08-05,6.6101,7.4458,21.66
2013-08-06,5.0683,7.2156,21.96
2013-08-07,4.201,7.0306,21.07
2013-08-08,3.5189,6.8748,20.09
2013-08-09,5.3558,7.2838,19.65
2013-08-10,5.8522,7.3301,19.96
2013-08-11,4.0618,7.4681,18.52
2013-08-12,4.9723,7.3946,18.9
2013-08-13,3.7889,7.3922,20.1
2013-08-14,6.9691,7.5444,21.1
2013-08-15,5.6218,7.4179,21.09
2013-08-16,5.9158,7.4378,21.17
2013-08-17,5.1665,7.4786,21.09
2013-08-18,4.9301,7.3274,19.89
2013-08-19,4.9675,7.3718,20.34
2013-08-20,5.3976,7.398,20.73
2013-08-21,5.0414,7.3685,20.52
2013-08-22,6.0629,7.518,20.34
2013-08-23,5.5954,7.4484,20.84
2013-08-24,4.3291,7.1842,20.03
2013-08-25,5.9508,7.4045,20.21
2013-08-26,5.677,7.415,20.18
2013-08-27,5.7307,7.3846,20.47
2013-08-28,6.5928,7.4906,20.88
2013-08-29,5.845,7.3764,20.56
2013-08-30,5.7989,7.302,20.1
2013-08-31,6.0163,7.23,20.67
2013-09-01,4.951,7.1369,20.21
2013-09-02,5.9522,7.5977,19.74
2013-09-03,5.6455,7.5701,20.17
2013-09-04,3.8273,7.409,19.77
2013-09-05,5.6412,7.399,20.33
2013-09-06,3.535,6.9713,20.09
2013-09-07,3.6974,7.2502,20.37
2013-09-08,5.1377,7.4434,20.18
2013-09-09,4.8046,7.4297,19.51
2013-09-10,5.2721,7.4381,19.99
2013-09-11,3.7553,7.5209,19.89
2013-09-12,5.1108,7.5386,19.45
2013-09-13,4.7938,7.4542,19.43
2013-09-14,4.4532,7.4165,21.04
2013-09-15,5.939,7.2811,21.29
2013-09-16,5.9837,7.3889,21.73
2013-09-17,4.8924,7.356,21.36
2013-09-18,5.4545,7.4854,20.93
2013-09-19,4.5458,7.248,20.94
2013-09-20,7.2794,7.6534,21.7
2013-09-21,6.8633,7.5379,21.44
2013-09-22,5.3225,7.585,21.66
2013-09-23,6.4634,7.5259,22.15
2013-09-24,5.7686,7.5672,21.94
2013-09-25,5.7398,7.373,22.28
2013-09-26,3.9869,7.182,20.56
2013-09-27,4.8614,7.2072,21.01
2013-09-28,3.9358,7.357,20.12
2013-09-29,4.8106,7.3644,19.22
2013-09-30,5.6261,7.4256,20.09
2013-10-01,4.1093,7.391,19.77
2013-10-02,6.1404,7.4323,21.14
2013-10-03,4.8703,7.3896,20.17
2013-10-04,4.3142,7.3349,19.82
2013-10-05,6.6698,7.4287,20.71
2013-10-06,6.521,7.3999,21.74
2013-10-07,5.3282,7.3385,21.03
2013-10-08,5.4756,7.111,20.99
2013-10-09,5.9916,7.2701,21.14
2013-10-10,5.4286,7.3596,20.26
2013-10-11,5.0947,7.2473,19.52
2013-10-12,4.6565,7.3102,20.22
2013-10-13,4.7539,7.3733,19.22
2013-10-14,2.4658,7.2298,20.14
2013-10-15,4.4539,7.2768,20.02
2013-10-16,3.1039,7.1726,18.4
2013-10-17,5.0129,7.0987,19.48
2013-10-18,6.0384,7.3639,20.56
2013-10-19,6.4514,7.2972,21.02
2013-10-20,5.256,7.2782,20.68
2013-10-21,4.5912,7.1705,20.3
2013-10-22,4.38,7.1309,19.6
2013-10-23,4.974,7.121,19.69
2013-10-24,5.2318,7.1263,20.71
2013-10-25,6.2165,7.2132,21.43
2013-10-26,4.6248,7.0435,20.64
2013-10-27,4.164,6.9115,18.76
2013-10-28,5.9474,7.1002,20.59
2013-10-29,4.391,7.103,19.96
2013-10-30,4.3817,7.0176,19.89
2013-10-31,4.5166,7.2086,19.23
2013-11-01,4.8427,7.2175,19.25
2013-11-02,5.0594,7.1383,19.74
2013-11-03,4.2343,7.0433,19.64
2013-11-04,4.0404,6.7548,18.82
2013-11-05,3.8136,6.6977,18.28
2013-11-06,4.542,6.8882,18.63
2013-11-07,3.5081,6.7502,19.13
2013-11-08,4.1986,6.8942,19.73
2013-11-09,4.3651,6.7555,19.26
2013-11-10,4.2247,6.7865,19.03
2013-11-11,5.6383,6.8707,20.46
2013-11-12,5.0107,6.7195,20.85
2013-11-13,5.3806,6.6218,20.31
2013-11-14,5.412,6.6418,20.3
2013-11-15,5.0424,6.6746,19.88
2013-11-16,4.9867,6.6953,19.86
2013-11-17,5.0522,6.8122,20.67
2013-11-18,4.3188,6.7774,19.2
2013-11-19,4.2226,6.6686,19.22
2013-11-20,4.121,6.731,19.49
2013-11-21,5.1257,6.7548,19.07
2013-11-22,4.8298,6.6871,19.71
2013-11-23,3.9005,6.6082,20.01
2013-11-24,3.0869,6.5371,19.62
2013-11-25,4.8026,6.6384,18.81
2013-11-26,4.007,6.6542,19.49
2013-11-27,5.3796,6.7166,19.48
2013-11-28,3.775,6.5011,18.52
2013-11-29,4.3327,6.5275,19.27
2013-11-30,3.1918,6.5779,19.29
2013-12-01,3.6934,6.5489,19.62
2013-12-02,3.0994,6.4138,19.65
2013-12-03,3.4646,6.4697,19.14
2013-12-04,4.975,6.4008,19.95
2013-12-05,5.0237,6.4678,20.31
2013-12-06,5.5186,6.5412,20.55
2013-12-07,4.1098,6.307,19.64
2013-12-08,3.805,6.4668,19.27
2013-12-09,3.467,6.2426,19.46
2013-12-10,4.4498,6.383,19.52
2013-12-11,5.0628,6.4322,20.29
2013-12-12,4.2763,6.4313,21.02
2013-12-13,3.0502,6.2537,19.79
2013-12-14,5.4994,6.4783,20.96
2013-12-15,5.2037,6.5688,21.0
2013-12-16,4.6075,6.4358,20.75
2013-12-17,3.6653,6.4238,20.5
2013-12-18,3.6055,6.4234,19.72
2013-12-19,4.199,6.3334,19.63
2013-12-20,4.237,6.4747,20.09
2013-12-21,4.6903,6.5928,19.77
2013-12-22,3.5412,6.5866,19.26
2013-12-23,2.8042,6.5131,17.77
2013-12-24,3.911,6.4704,18.54
2013-12-25,4.5502,6.4694,19.29
2013-12-26,4.9092,6.4834,19.58
2013-12-27,5.8058,6.5318,20.38
2013-12-28,6.3583,6.553,21.33
2013-12-29,6.1934,6.5561,21.26
2013-12-30,4.3284,6.5441,20.63
2013-12-31,4.7381,6.5702,20.33
2014-01-01,4.5149,6.5198,20.95
2014-01-02,4.0541,6.5482,19.76
2014-01-03,3.7601,6.4642,20.53
2014-01-04,5.125,6.4385,21.42
2014-01-05,4.2202,6.3787,19.97
2014-01-06,1.9018,6.2772,19.02
2014-01-07,4.4376,6.4272,19.05
2014-01-08,3.834,6.2995,19.02
2014-01-09,4.5353,6.5839,19.76
2014-01-10,4.5737,6.5983,19.94
2014-01-11,4.735,6.6238,19.66
2014-01-12,3.8834,6.5386,19.85
2014-01-13,4.8134,6.4147,20.17
2014-01-14,4.9238,6.4414,20.21
2014-01-15,4.9157,6.504,20.42
2014-01-16,5.1895,6.6202,20.3
2014-01-17,4.8286,6.6293,20.34
2014-01-18,5.004,6.4188,20.74
2014-01-19,3.9286,6.1505,19.83
2014-01-20,4.0951,6.5628,20.63
2014-01-21,3.0737,6.4891,20.18
2014-01-22,2.989,6.3715,19.93
2014-01-23,5.0033,6.6662,20.28
2014-01-24,4.9745,6.5774,20.66
2014-01-25,4.4333,6.5172,20.26
2014-01-26,3.2875,6.3929,19.67
2014-01-27,5.3818,6.6802,19.87
2014-01-28,4.3039,6.5251,20.53
2014-01-29,4.8137,6.6739,20.62
2014-01-30,3.7764,6.6636,20.19
2014-01-31,5.1804,6.7874,20.71
2014-02-01,4.6771,6.7992,20.55
2014-02-02,3.3062,6.3494,20.38
2014-02-03,4.6044,6.8794,19.91
2014-02-04,4.9706,6.5302,20.21
2014-02-05,4.5936,6.5909,19.95
2014-02-06,4.5703,6.7956,20.21
2014-02-07,4.5043,6.6365,20.63
2014-02-08,4.6198,6.9046,20.2
2014-02-09,4.6507,6.8393,19.32
2014-02-10,4.6699,6.7778,20.51
2014-02-11,4.8295,6.8424,20.81
2014-02-12,5.6498,7.1246,21.22
2014-02-13,3.7685,6.9396,20.4
2014-02-14,3.9852,7.0308,19.78
2014-02-15,5.4031,7.0133,19.79
2014-02-16,5.6148,6.9082,21.09
2014-02-17,4.5173,6.7226,20.6
2014-02-18,4.4662,6.6718,19.98
2014-02-19,3.438,6.7759,20.04
2014-02-20,3.3206,6.4927,20.54
2014-02-21,4.3394,6.4006,19.71
2014-02-22,3.0653,6.5887,20.6
2014-02-23,3.8465,6.7805,20.95
2014-02-24,5.0167,6.9367,20.6
2014-02-25,3.2698,6.6168,20.12
2014-02-26,4.4018,6.9422,19.38
2014-02-27,3.0744,6.9118,19.98
2014-02-28,3.5808,7.075,20.19
2014-03-01,4.2907,7.0994,19.41
2014-03-02,4.6488,7.051,19.59
2014-03-03,4.1326,7.0901,19.44
2014-03-04,4.194,6.9782,19.91
2014-03-05,3.835,7.0109,19.36
2014-03-06,4.4652,7.0078,19.67
2014-03-07,3.6146,6.9322,20.6
2014-03-08,3.2774,6.6262,18.86
2014-03-09,3.6055,7.0138,19.98
2014-03-10,4.6963,7.2137,20.08
2014-03-11,4.1796,7.0714,19.99
2014-03-12,3.3079,6.9886,20.42
2014-03-13,3.1394,6.5419,20.55
2014-03-14,3.8196,6.941,20.29
2014-03-15,4.6478,6.6398,20.7
2014-03-16,4.8557,6.9934,20.36
2014-03-17,4.913,6.9058,21.14
2014-03-18,3.5251,6.564,21.26
2014-03-19,5.543,7.2254,21.51
2014-03-20,5.9244,7.2809,21.78
2014-03-21,4.435,6.9878,21.98
2014-03-22,5.1713,7.315,21.26
2014-03-23,4.8535,7.0886,20.27
2014-03-24,4.4196,7.3171,19.86
2014-03-25,4.7654,7.2799,20.36
2014-03-26,4.597,7.2314,20.73
2014-03-27,5.8574,7.3462,21.35
2014-03-28,6.5784,7.4729,21.87
2014-03-29,5.8793,7.2677,21.81
2014-03-30,5.5757,7.0699,21.19
2014-03-31,5.4242,6.7634,20.93
2014-04-01,6.6269,7.0498,21.81
2014-04-02,5.0714,6.7997,21.86
2014-04-03,4.3939,7.3932,21.0
2014-04-04,5.4732,7.3272,21.87
2014-04-05,5.736,7.3085,22.09
2014-04-06,5.6606,7.3102,22.89
2014-04-07,5.7194,7.1726,22.57
2014-04-08,4.9334,7.2593,22.5
2014-04-09,4.1026,7.4184,21.63
2014-04-10,6.24,7.6337,22.35
2014-04-11,5.8786,7.5108,23.06
2014-04-12,4.704,7.207,22.59
2014-04-13,6.2909,7.3308,22.19
2014-04-14,5.5361,7.1479,22.85
2014-04-15,2.4509,7.0058,20.17
2014-04-16,4.5319,7.1448,21.28
2014-04-17,4.4244,7.1969,21.19
2014-04-18,4.441,7.3966,21.14
2014-04-19,5.0268,7.333,21.44
2014-04-20,5.0772,7.4263,21.42
2014-04-21,4.3145,7.3579,21.42
2014-04-22,5.0707,7.4954,21.3
2014-04-23,4.2026,7.4186,20.92
2014-04-24,3.7608,7.3418,21.54
2014-04-25,5.5879,7.5118,21.21
2014-04-26,4.2074,7.4477,20.48
2014-04-27,5.4538,7.4688,20.71
2014-04-28,5.1487,7.3646,21.3
2014-04-29,5.6047,7.4155,22.22
2014-04-30,4.7484,7.4618,21.45
2014-05-01,4.5974,7.3157,20.46
2014-05-02,3.3098,7.2118,19.99
2014-05-03,6.0218,7.3795,20.73
2014-05-04,4.3294,7.3166,19.8
2014-05-05,6.0607,7.4494,20.19
2014-05-06,4.3404,7.3946,19.64
2014-05-07,2.9311,7.3202,20.87
2014-05-08,3.6228,7.2346,19.86
2014-05-09,2.9244,7.5391,19.22
2014-05-10,3.7481,7.2845,20.21
2014-05-11,4.5689,7.3922,19.8
2014-05-12,5.2558,7.4647,20.37
2014-05-13,6.6127,7.3476,20.89
2014-05-14,4.3642,7.2754,21.29
2014-05-15,4.0166,7.1983,20.65
2014-05-16,5.8253,7.3217,20.55
2014-05-17,5.1835,7.2571,19.79
2014-05-18,4.4585,7.1016,20.88
2014-05-19,5.5421,7.183,20.78
2014-05-20,4.3939,7.3325,20.78
2014-05-21,4.4282,7.4158,20.33
2014-05-22,5.9791,7.452,20.33
2014-05-23,4.4981,7.4383,21.15
2014-05-24,7.1582,7.5768,20.9
2014-05-25,6.7476,7.4618,21.45
2014-05-26,5.8462,7.333,21.67
2014-05-27,4.1129,7.0423,21.59
2014-05-28,5.9146,7.3586,20.7
2014-05-29,3.469,7.2511,20.25
2014-05-30,5.9069,7.2377,20.93
2014-05-31,6.5489,7.3469,20.57
2014-06-01,4.9596,7.1978,20.78
2014-06-02,4.6512,7.0805,21.47
2014-06-03,5.4482,7.0142,20.22
2014-06-04,5.7574,7.2576,20.88
2014-06-05,4.8084,7.235,20.63
2014-06-06,5.3849,7.1352,21.3
2014-06-07,4.908,7.1268,20.83
2014-06-08,5.4439,7.169,21.13
2014-06-09,5.9388,7.2821,21.49
2014-06-10,5.845,7.3015,20.73
2014-06-11,6.3533,7.1604,21.37
2014-06-12,5.4542,7.1503,21.58
2014-06-13,5.8769,7.1597,21.62
2014-06-14,5.6383,7.177,21.0
2014-06-15,6.8731,7.2852,21.29
2014-06-16,6.4814,7.2211,20.79
2014-06-17,6.3514,7.086,21.17
2014-06-18,5.3206,6.7682,20.91
2014-06-19,6.042,7.1635,21.45
2014-06-20,5.7041,7.2305,21.12
2014-06-21,6.0391,7.3051,21.39
2014-06-22,6.3072,7.2929,21.92
2014-06-23,5.4046,7.1359,21.11
2014-06-24,5.2202,7.1234,20.93
2014-06-25,3.5074,7.0726,19.98
2014-06-26,5.7694,6.8119,20.79
2014-06-27,6.3862,6.9182,21.1
2014-06-28,4.5554,6.9122,20.42
2014-06-29,6.6252,7.2454,21.78
2014-06-30,4.6666,7.0486,21.14
2014-07-01,5.341,7.1282,20.88
2014-07-02,5.9237,7.1758,20.7
2014-07-03,6.42,7.2504,21.47
2014-07-04,5.4257,6.9494,21.3
2014-07-05,6.7118,7.2782,20.77
2014-07-06,5.5896,7.1434,21.3
2014-07-07,5.053,7.2228,21.07
2014-07-08,6.3187,7.2305,21.31
2014-07-09,6.3358,7.248,21.2
2014-07-10,5.9647,7.2492,21.3
2014-07-11,5.9856,7.1813,21.96
2014-07-12,5.765,6.9516,21.96
2014-07-13,6.5057,7.1902,21.75
2014-07-14,6.3792,7.2917,22.25
2014-07-15,6.089,7.2053,22.19
2014-07-16,5.4283,7.1335,22.46
2014-07-17,5.9753,7.2439,22.61
2014-07-18,5.3448,7.201,22.1
2014-07-19,6.6382,7.3154,22.86
2014-07-20,6.3108,7.2538,22.72
2014-07-21,6.1925,7.2118,22.72
2014-07-22,5.8682,7.3025,23.6
2014-07-23,6.0182,7.3049,24.21
2014-07-24,6.2458,7.235,23.85
2014-07-25,6.8491,7.4626,23.77
2014-07-26,5.4365,7.2226,22.56
2014-07-27,5.7053,7.345,21.2
2014-07-28,7.2115,7.3543,23.33
2014-07-29,6.3722,7.3442,24.06
2014-07-30,6.48,7.3346,23.78
2014-07-31,6.0984,7.2478,23.93
2014-08-01,6.4975,7.4702,24.08
2014-08-02,5.2673,7.3286,22.78
2014-08-03,5.8632,7.289,22.76
2014-08-04,6.0146,7.3162,23.04
2014-08-05,6.1764,7.4112,23.43
2014-08-06,5.4665,7.2785,22.46
2014-08-07,5.6532,7.3121,21.62
2014-08-08,5.707,7.4066,21.24
2014-08-09,6.4594,7.4467,22.59
2014-08-10,5.9035,7.3493,21.4
2014-08-11,5.7734,7.3452,20.73
2014-08-12,5.7732,7.2312,20.9
2014-08-13,5.6167,7.4681,21.5
2014-08-14,5.9508,7.3524,22.07
2014-08-15,6.8902,7.4885,23.14
2014-08-16,5.994,7.3142,23.34
2014-08-17,6.1663,7.3531,23.36
2014-08-18,5.7806,7.3162,21.98
2014-08-19,5.0971,7.2348,21.79
2014-08-20,6.1546,7.2022,22.89
2014-08-21,5.8267,7.0922,22.93
2014-08-22,4.9193,7.3495,21.22
2014-08-23,4.7498,7.308,19.62
2014-08-24,6.1178,7.2773,20.11
2014-08-25,4.9658,7.1438,19.56
2014-08-26,5.1511,7.3896,19.94
2014-08-27,4.667,7.3157,20.07
2014-08-28,4.7095,7.2242,20.34
2014-08-29,6.6768,7.3915,21.09
2014-08-30,7.6838,7.7357,21.82
2014-08-31,7.1645,7.6922,22.51
2014-09-01,6.5244,7.4234,23.34
2014-09-02,4.0097,7.4808,21.79
2014-09-03,5.4355,7.2002,21.7
2014-09-04,6.6569,7.5298,21.6
2014-09-05,6.3444,7.5101,22.33
2014-09-06,5.3395,7.3452,22.07
2014-09-07,5.3426,7.4304,22.46
2014-09-08,6.5618,7.4834,22.46
2014-09-09,6.869,7.4981,23.14
2014-09-10,4.945,7.409,20.73
2014-09-11,4.8353,7.3745,20.85
2014-09-12,4.9682,7.403,19.89
2014-09-13,5.8939,7.4844,20.27
2014-09-14,5.2099,7.4258,20.17
2014-09-15,5.1794,7.26,20.38
2014-09-16,6.4226,7.5103,20.65
2014-09-17,5.4598,7.4729,20.23
2014-09-18,4.2761,7.3937,20.13
2014-09-19,4.451,7.5077,20.87
2014-09-20,4.9409,7.5014,19.42
2014-09-21,4.4275,7.1575,20.26
2014-09-22,5.1646,7.3421,20.5
2014-09-23,6.5076,7.547,19.92
2014-09-24,6.1613,7.511,20.5
2014-09-25,5.2637,7.4899,20.69
2014-09-26,5.4854,7.5492,20.38
2014-09-27,6.2254,7.4568,20.62
2014-09-28,5.401,7.3757,21.42
2014-09-29,6.5302,7.5182,21.56
2014-09-30,7.181,7.4899,22.29
2014-10-01,5.7922,7.2881,22.07
2014-10-02,5.5642,7.3961,22.49
2014-10-03,5.8241,7.2797,21.83
2014-10-04,5.5058,7.379,20.86
2014-10-05,5.1998,7.3781,20.68
2014-10-06,5.2812,7.379,20.02
2014-10-07,4.4813,7.2192,19.27
2014-10-08,3.6847,7.4748,20.06
2014-10-09,2.7307,7.577,19.84
2014-10-10,3.5083,7.2881,19.56
2014-10-11,4.3939,7.2,20.15
2014-10-12,5.2265,7.1566,19.77
2014-10-13,4.519,7.1964,19.7
2014-10-14,4.4057,7.1292,20.34
2014-10-15,4.7782,7.1422,20.24
2014-10-16,5.1744,7.2322,20.67
2014-10-17,4.105,7.1206,20.34
2014-10-18,3.4222,7.1707,19.83
2014-10-19,4.0711,7.326,18.87
2014-10-20,3.8914,7.1314,18.84
2014-10-21,5.5421,7.3008,19.49
2014-10-22,4.9358,7.0678,20.21
2014-10-23,5.941,7.218,20.67
2014-10-24,4.0493,7.1551,19.74
2014-10-25,4.1206,6.907,19.53
2014-10-26,2.9158,7.1251,19.62
2014-10-27,5.1511,7.1549,19.59
2014-10-28,5.0232,7.1477,20.48
2014-10-29,4.655,7.1354,18.83
2014-10-30,4.5504,7.117,19.62
2014-10-31,4.5691,6.9571,19.78
2014-11-01,4.903,6.8544,19.62
2014-11-02,5.2896,6.9458,19.85
2014-11-03,5.4672,6.9792,20.69
2014-11-04,4.5722,6.9818,20.72
2014-11-05,3.3271,6.8311,19.91
2014-11-06,4.0363,7.0339,19.57
2014-11-07,4.4102,6.918,20.61
2014-11-08,4.2053,6.8746,20.51
2014-11-09,4.0061,6.72,19.68
2014-11-10,3.5354,6.7157,19.42
2014-11-11,3.917,6.7913,19.25
2014-11-12,3.1118,6.7805,18.97
2014-11-13,4.147,6.815,19.68
2014-11-14,4.3169,6.9202,19.64
2014-11-15,4.9618,6.7937,19.81
2014-11-16,4.5458,6.593,19.69
2014-11-17,5.2999,6.5302,20.2
2014-11-18,4.4844,6.7476,20.02
2014-11-19,4.2905,6.7934,19.43
2014-11-20,4.5154,6.8772,19.32
2014-11-21,4.8578,6.7577,19.63
2014-11-22,4.2331,6.5422,19.84
2014-11-23,5.0777,6.6802,20.2
2014-11-24,4.2398,6.6043,20.07
2014-11-25,4.031,6.6146,20.17
2014-11-26,3.3482,6.7512,19.63
2014-11-27,4.4038,6.545,19.78
2014-11-28,5.1343,6.5789,20.47
2014-11-29,5.0815,6.5362,21.02
2014-11-30,4.0946,6.4603,21.27
2014-12-01,5.1638,6.559,21.25
2014-12-02,5.1574,6.6994,21.44
2014-12-03,3.497,6.6967,20.6
2014-12-04,4.8809,6.6576,20.3
2014-12-05,4.2526,6.5832,19.59
2014-12-06,3.6516,6.7152,19.19
2014-12-07,3.1368,6.565,19.58
2014-12-08,4.1669,6.2527,19.84
2014-12-09,3.161,6.4099,18.44
2014-12-10,4.1856,6.3374,19.61
2014-12-11,4.5739,6.5042,18.92
2014-12-12,5.1641,6.4992,19.57
2014-12-13,2.4526,6.468,19.29
2014-12-14,4.3253,6.6538,19.39
2014-12-15,4.217,6.575,19.44
2014-12-16,5.166,6.3948,19.62
2014-12-17,4.5799,6.4471,20.25
2014-12-18,5.1259,6.5921,20.42
2014-12-19,5.2764,6.4486,20.13
2014-12-20,4.9013,6.4236,20.12
2014-12-21,4.5773,6.4022,19.7
2014-12-22,5.9635,6.7236,20.28
2014-12-23,6.3922,6.667,20.58
2014-12-24,5.4113,6.5618,21.2
2014-12-25,5.357,6.6564,21.03
2014-12-26,6.5664,6.8246,20.54
2014-12-27,5.2694,6.517,21.05
2014-12-28,5.3383,6.4963,21.3
2014-12-29,5.7278,6.6274,20.74
2014-12-30,5.6112,6.5758,20.89
2014-12-31,5.9006,6.629,21.22
2015-01-01,5.8742,6.7985,20.43
2015-01-02,6.2669,6.7291,20.66
2015-01-03,6.7337,6.8273,20.42
2015-01-04,6.3842,6.7433,20.57
2015-01-05,6.1543,6.7526,20.16
2015-01-06,6.7325,6.8825,19.56
2015-01-07,6.701,6.8798,19.41
2015-01-08,5.0822,6.6014,19.91
2015-01-09,5.587,6.5911,20.8
2015-01-10,5.7758,6.6348,20.85
2015-01-11,5.8915,6.5832,21.52
2015-01-12,5.2824,6.5326,21.49
2015-01-13,3.6874,6.7121,20.54
2015-01-14,3.7337,6.5986,19.53
2015-01-15,4.3771,6.5964,21.06
2015-01-16,4.1609,6.672,20.29
2015-01-17,3.8712,6.5635,18.28
2015-01-18,4.5163,6.7402,19.86
2015-01-19,4.7664,6.6794,19.59
2015-01-20,5.3143,6.6166,19.46
2015-01-21,3.8974,6.51,19.48
2015-01-22,3.9151,6.4438,18.81
2015-01-23,4.2379,6.7507,19.68
2015-01-24,4.8094,6.7188,19.87
2015-01-25,4.4743,6.7138,19.37
2015-01-26,5.1905,6.6991,20.41
2015-01-27,3.4469,6.0775,20.13
2015-01-28,3.6156,6.7699,19.84
2015-01-29,5.3887,6.7855,20.42
2015-01-30,4.4426,6.7116,20.99
2015-01-31,4.0906,6.5167,19.46
2015-02-01,5.0722,6.7274,20.53
2015-02-02,5.346,6.9341,21.82
2015-02-03,4.889,6.9149,21.39
2015-02-04,5.6616,7.0668,21.94
2015-02-05,3.4438,7.0109,21.72
2015-02-06,2.8471,6.6828,19.85
2015-02-07,3.3914,6.5594,19.75
2015-02-08,2.7895,6.727,18.81
2015-02-09,3.6797,6.8508,19.23
2015-02-10,3.7099,6.9893,19.91
2015-02-11,3.763,6.7934,19.53
2015-02-12,4.6339,6.5273,20.05
2015-02-13,4.2458,6.8388,20.34
2015-02-14,4.7182,6.7817,20.84
2015-02-15,4.5938,6.937,21.46
2015-02-16,5.7451,7.2192,21.43
2015-02-17,5.76,7.3044,21.61
2015-02-18,4.9846,7.1047,21.17
2015-02-19,4.5511,6.9108,20.9
2015-02-20,5.4329,7.001,20.44
2015-02-21,6.5662,7.3416,20.18
2015-02-22,6.6617,7.2072,21.05
2015-02-23,5.5589,6.8189,21.49
2015-02-24,4.8922,7.1105,20.38
2015-02-25,5.1466,6.9511,21.08
2015-02-26,4.3891,6.9394,20.34
2015-02-27,5.0822,7.241,21.18
2015-02-28,4.5742,7.1875,22.24
2015-03-01,5.3345,7.0649,21.72
2015-03-02,5.0124,7.1542,20.95
2015-03-03,5.425,7.2449,21.5
2015-03-04,5.4041,7.1993,21.85
